exp =   -17 | value =     8, exp =   -68, mad's 0.00012 | ours 0.00012 | ours - mad = -0.00000
exp =   -17 | value =   112, exp =   -68, mad's 0.00412 | ours 0.00412 | ours - mad = -0.00000
exp =   -17 | value =    52, exp =   -68, mad's 0.00148 | ours 0.00148 | ours - mad = -0.00000
exp =   -17 | value =   132, exp =   -68, mad's 0.00513 | ours 0.00513 | ours - mad = -0.00000
exp =   -17 | value =   104, exp =   -68, mad's 0.00373 | ours 0.00373 | ours - mad = -0.00000
exp =   -17 | value =    92, exp =   -68, mad's 0.00317 | ours 0.00317 | ours - mad = 0.00000
exp =   -17 | value =    37, exp =   -68, mad's 0.00094 | ours 0.00094 | ours - mad = 0.00000
exp =   -17 | value =    29, exp =   -68, mad's 0.00068 | ours 0.00068 | ours - mad = 0.00000
exp =   -17 | value =    10, exp =   -68, mad's 0.00016 | ours 0.00016 | ours - mad = -0.00000
exp =   -17 | value =     3, exp =   -68, mad's 0.00003 | ours 0.00003 | ours - mad = 0.00000
exp =   -17 | value =     5, exp =   -68, mad's 0.00007 | ours 0.00007 | ours - mad = 0.00000
exp =   -17 | value =     2, exp =   -68, mad's 0.00002 | ours 0.00002 | ours - mad = -0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -74, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -18 | value =     2, exp =   -74, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -72, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -17 | value =     1, exp =   -70, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -74, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -17 | value =     2, exp =   -68, mad's 0.00002 | ours 0.00002 | ours - mad = -0.00000
 value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =   102, exp =   -75, mad's 0.00108 | ours 0.00108 | ours - mad = 0.00000
exp =   -18 | value =    25, exp =   -75, mad's 0.00017 | ours 0.00017 | ours - mad = -0.00000
exp =   -18 | value =   180, exp =   -75, mad's 0.00231 | ours 0.00231 | ours - mad = 0.00000
exp =   -18 | value =    81, exp =   -75, mad's 0.00079 | ours 0.00079 | ours - mad = 0.00000
exp =   -18 | value =   293, exp =   -75, mad's 0.00441 | ours 0.00441 | ours - mad = 0.00000
exp =   -18 | value =   178, exp =   -75, mad's 0.00227 | ours 0.00227 | ours - mad = 0.00000
exp =   -18 | value =   512, exp =   -75, mad's 0.00929 | ours 0.00929 | ours - mad = 0.00000
exp =   -18 | value =   362, exp =   -75, mad's 0.00585 | ours 0.00585 | ours - mad = 0.00000
exp =   -18 | value =  1142, exp =   -75, mad's 0.02708 | ours 0.02708 | ours - mad = 0.00000
exp =   -18 | value =  1072, exp =   -75, mad's 0.02489 | ours 0.02489 | ours - mad = 0.00000
exp =   -18 | value =  7315, exp =   -75, mad's 0.32209 | ours 0.32209 | ours - mad = 0.00000
exp =   -18 | value =  8027, exp =   -75, mad's 0.36455 | ours 0.36455 | ours - mad = 0.00000
exp =   -18 | value =  7139, exp =   -75, mad's 0.31180 | ours 0.31180 | ours - mad = 0.00000
exp =   -18 | value =  1093, exp =   -75, mad's 0.02554 | ours 0.02554 | ours - mad = -0.00000
exp =   -18 | value =  1143, exp =   -75, mad's 0.02711 | ours 0.02711 | ours - mad = 0.00000
exp =   -18 | value =   450, exp =   -75, mad's 0.00782 | ours 0.00782 | ours - mad = 0.00000
exp =   -18 | value =   514, exp =   -75, mad's 0.00934 | ours 0.00934 | ours - mad = -0.00000
exp =   -18 | value =   366, exp =   -75, mad's 0.00594 | ours 0.00594 | ours - mad = 0.00000
exp =   -18 | value =   251, exp =   -75, mad's 0.00359 | ours 0.00359 | ours - mad = 0.00000
exp =   -18 | value =   317, exp =   -75, mad's 0.00490 | ours 0.00490 | ours - mad = 0.00000
exp =   -18 | value =   194, exp =   -75, mad's 0.00255 | ours 0.00255 | ours - mad = 0.00000
exp =   -18 | value =   308, exp =   -75, mad's 0.00472 | ours 0.00472 | ours - mad = 0.00000
exp =   -18 | value =   173, exp =   -75, mad's 0.00219 | ours 0.00219 | ours - mad = 0.00000
exp =   -18 | value =   517, exp =   -75, mad's 0.00941 | ours 0.00941 | ours - mad = 0.00000
exp =   -18 | value =   111, exp =   -75, mad's 0.00121 | ours 0.00121 | ours - mad = 0.00000
exp =   -18 | value =   179, exp =   -75, mad's 0.00229 | ours 0.00229 | ours - mad = 0.00000
exp =   -18 | value =    35, exp =   -75, mad's 0.00026 | ours 0.00026 | ours - mad = 0.00000
exp =   -18 | value =    38, exp =   -75, mad's 0.00029 | ours 0.00029 | ours - mad = 0.00000
exp =   -18 | value =    12, exp =   -75, mad's 0.00006 | ours 0.00006 | ours - mad = 0.00000
exp =   -18 | value =    17, exp =   -75, mad's 0.00010 | ours 0.00010 | ours - mad = -0.00000
exp =   -18 | value =     7, exp =   -75, mad's 0.00003 | ours 0.00003 | ours - mad = 0.00000
exp =   -18 | value =    10, exp =   -75, mad's 0.00005 | ours 0.00005 | ours - mad = 0.00000
exp =   -18 | value =     5, exp =   -75, mad's 0.00002 | ours 0.00002 | ours - mad = 0.00000
exp =   -18 | value =     4, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     3, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -75, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -18 | value =     2, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -75, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -17 | value =    60, exp =   -68, mad's 0.00179 | ours 0.00179 | ours - mad = -0.00000
exp =   -17 | value =    73, exp =   -68, mad's 0.00233 | ours 0.00233 | ours - mad = -0.00000
exp =   -17 | value =    56, exp =   -68, mad's 0.00163 | ours 0.00163 | ours - mad = -0.00000
exp =   -17 | value =   101, exp =   -68, mad's 0.00359 | ours 0.00359 | ours - mad = 0.00000
rs 0.00199 | ours - mad = 0.00000
exp =   -17 | value =   156, exp =   -68, mad's 0.00641 | ours 0.00641 | ours - mad = -0.00000
exp =   -17 | value =    97, exp =   -68, mad's 0.00340 | ours 0.00340 | ours - mad = -0.00000
exp =   -17 | value =   293, exp =   -68, mad's 0.01485 | ours 0.01485 | ours - mad = 0.00000
exp =   -17 | value =   210, exp =   -68, mad's 0.00952 | ours 0.00952 | ours - mad = -0.00000
exp =   -17 | value =   874, exp =   -68, mad's 0.06375 | ours 0.06375 | ours - mad = -0.00000
exp =   -17 | value =  1376, exp =   -68, mad's 0.11677 | ours 0.11677 | ours - mad = 0.00000
exp =   -17 | value =  6672, exp =   -68, mad's 0.95829 | ours 0.95829 | ours - mad = 0.00000
exp =   -17 | value =  1337, exp =   -68, mad's 0.11237 | ours 0.11237 | ours - mad = 0.00000
exp =   -17 | value =   859, exp =   -68, mad's 0.06230 | ours 0.06230 | ours - mad = -0.00000
exp =   -17 | value =   178, exp =   -68, mad's 0.00764 | ours 0.00764 | ours - mad = -0.00000
exp =   -17 | value =   269, exp =   -68, mad's 0.01325 | ours 0.01325 | ours - mad = 0.00000
exp =   -17 | value =     2, exp =   -68, mad's 0.00002 | ours 0.00002 | ours - mad = -0.00000
exp =   -17 | value =   111, exp =   -68, mad's 0.00407 | ours 0.00407 | ours - mad = -0.00000
exp =   -17 | value =    73, exp =   -68, mad's 0.00233 | ours 0.00233 | ours - mad = -0.00000
exp =   -17 | value =     5, exp =   -68, mad's 0.00007 | ours 0.00007 | ours - mad = 0.00000
exp =   -17 | value =   114, exp =   -68, mad's 0.00422 | ours 0.00422 | ours - mad = -0.00000
exp =   -17 | value =    47, exp =   -68, mad's 0.00129 | ours 0.00129 | ours - mad = 0.00000
exp =   -17 | value =   134, exp =   -68, mad's 0.00523 | ours 0.00523 | ours - mad = -0.00000
exp =   -17 | value =    96, exp =   -68, mad's 0.00335 | ours 0.00335 | ours - mad = -0.00000
exp =   -17 | value =    93, exp =   -68, mad's 0.00321 | ours 0.00321 | ours - mad = -0.00000
exp =   -17 | value =    34, exp =   -68, mad's 0.00084 | ours 0.00084 | ours - mad = -0.00000
exp =   -17 | value =    29, exp =   -68, mad's 0.00068 | ours 0.00068 | ours - mad = 0.00000
exp =   -17 | value =     7, exp =   -68, mad's 0.00010 | ours 0.00010 | ours - mad = -0.00000
exp =   -17 | value =    10, exp =   -68, mad's 0.00016 | ours 0.00016 | ours - mad = -0.00000
exp =   -17 | value =     3, exp =   -68, mad's 0.00003 | ours 0.00003 | ours - mad = 0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -74, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -18 | value =     2, exp =   -74, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -72, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -17 | value =     2, exp =   -68, mad's 0.00002 | ours 0.00002 | ours - mad = -0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =   107, exp =   -75, mad's 0.00115 | ours 0.00115 | ours - mad = 0.00000
exp =   -18 | value =    35, exp =   -75, mad's 0.00026 | ours 0.00026 | ours - mad = 0.00000
exp =   -18 | value =   184, exp =   -75, mad's 0.00237 | ours 0.00237 | ours - mad = 0.00000
exp =   -18 | value =    70, exp =   -75, mad's 0.00065 | ours 0.00065 | ours - mad = 0.00000
exp =   -18 | value =   297, exp =   -75, mad's 0.00449 | ours 0.00449 | ours - mad = 0.00000
exp =   -18 | value =   163, exp =   -75, mad's 0.00202 | ours 0.00202 | ours - mad = 0.00000
exp =   -18 | value =   518, exp =   -75, mad's 0.00944 | ours 0.00944 | ours - mad = -0.00000
exp =   -18 | value =   335, exp =   -75, mad's 0.00528 | ours 0.00528 | ours - mad = 0.00000
exp =   -18 | value =  1154, exp =   -75, mad's 0.02746 | ours 0.02746 | ours - mad = 0.00000
exp =   -18 | value =   992, exp =   -75, mad's 0.02244 | ours 0.02244 | ours - mad = 0.00000
exp =   -18 | value =  7391, exp =   -75, mad's 0.32656 | ours 0.32656 | ours - mad = 0.00000
p =   -18 | value =  7410, exp =   -75, mad's 0.32768 | ours 0.32768 | ours - mad = 0.00000
exp =   -18 | value =  7213, exp =   -75, mad's 0.31611 | ours 0.31611 | ours - mad = 0.00000
exp =   -18 | value =  1015, exp =   -75, mad's 0.02314 | ours 0.02314 | ours - mad = 0.00000
exp =   -18 | value =  1152, exp =   -75, mad's 0.02739 | ours 0.02739 | ours - mad = 0.00000
exp =   -18 | value =   428, exp =   -75, mad's 0.00732 | ours 0.00732 | ours - mad = 0.00000
exp =   -18 | value =   514, exp =   -75, mad's 0.00934 | ours 0.00934 | ours - mad = -0.00000
exp =   -18 | value =   359, exp =   -75, mad's 0.00579 | ours 0.00579 | ours - mad = 0.00000
exp =   -18 | value =   246, exp =   -75, mad's 0.00350 | ours 0.00350 | ours - mad = 0.00000
exp =   -18 | value =   317, exp =   -75, mad's 0.00490 | ours 0.00490 | ours - mad = 0.00000
exp =   -18 | value =   185, exp =   -75, mad's 0.00239 | ours 0.00239 | ours - mad = 0.00000
exp =   -18 | value =   311, exp =   -75, mad's 0.00478 | ours 0.00478 | ours - mad = 0.00000
exp =   -18 | value =   161, exp =   -75, mad's 0.00199 | ours 0.00199 | ours - mad = 0.00000
exp =   -18 | value =   522, exp =   -75, mad's 0.00953 | ours 0.00953 | ours - mad = 0.00000
exp =   -18 | value =   102, exp =   -75, mad's 0.00108 | ours 0.00108 | ours - mad = 0.00000
exp =   -18 | value =   181, exp =   -75, mad's 0.00232 | ours 0.00232 | ours - mad = 0.00000
exp =   -18 | value =    32, exp =   -75, mad's 0.00023 | ours 0.00023 | ours - mad = 0.00000
exp =   -18 | value =    39, exp =   -75, mad's 0.00030 | ours 0.00030 | ours - mad = 0.00000
exp =   -18 | value =    11, exp =   -75, mad's 0.00006 | ours 0.00006 | ours - mad = 0.00000
exp =   -18 | value =    17, exp =   -75, mad's 0.00010 | ours 0.00010 | ours - mad = -0.00000
exp =   -18 | value =     6, exp =   -75, mad's 0.00002 | ours 0.00002 | ours - mad = 0.00000
exp =   -18 | value =    10, exp =   -75, mad's 0.00005 | ours 0.00005 | ours - mad = 0.00000
exp =   -18 | value =     5, exp =   -75, mad's 0.00002 | ours 0.00002 | ours - mad = 0.00000
exp =   -18 | value =     7, exp =   -75, mad's 0.00003 | ours 0.00003 | ours - mad = 0.00000
exp =   -18 | value =     4, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     3, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -75, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -18 | value =     2, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -75, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -17 | value =    59, exp =   -68, mad's 0.00175 | ours 0.00175 | ours - mad = -0.00000
exp =   -17 | value =    73, exp =   -68, mad's 0.00233 | ours 0.00233 | ours - mad = -0.00000
exp =   -17 | value =    54, exp =   -68, mad's 0.00156 | ours 0.00156 | ours - mad = -0.00000
exp =   -17 | value =   101, exp =   -68, mad's 0.00359 | ours 0.00359 | ours - mad = 0.00000
exp =   -17 | value =    61, exp =   -68, mad's 0.00183 | ours 0.00183 | ours - mad = -0.00000
exp =   -17 | value =   158, exp =   -68, mad's 0.00652 | ours 0.00652 | ours - mad = -0.00000
exp =   -17 | value =    89, exp =   -68, mad's 0.00303 | ours 0.00303 | ours - mad = 0.00000
exp =   -17 | value =   296, exp =   -68, mad's 0.01505 | ours 0.01505 | ours - mad = 0.00000
exp =   -17 | value =   192, exp =   -68, mad's 0.00845 | ours 0.00845 | ours - mad = 0.00000
exp =   -17 | value =   883, exp =   -68, mad's 0.06463 | ours 0.06463 | ours - mad = 0.00000
exp =   -17 | value =  1263, exp =   -68, mad's 0.10416 | ours 0.10416 | ours - mad = 0.00000
exp =   -17 | value =  6738, exp =   -68, mad's 0.97095 | ours 0.97095 | ours - mad = 0.00000
exp =   -17 | value =  1227, exp =   -68, mad's 0.10022 | ours 0.10022 | ours - mad = 0.00000
exp =   -17 | value =   868, exp =   -68, mad's 0.06317 | ours 0.06317 | ours - mad = 0.00000
exp =   -17 | value =   159, exp =   -68, mad's 0.00657 | ours 0.00657 | ours - mad = -0.00000
0.01351 | ours 0.01351 | ours - mad = -0.00000
exp =   -17 | value =    17, exp =   -68, mad's 0.00033 | ours 0.00033 | ours - mad = -0.00000
exp =   -17 | value =   116, exp =   -68, mad's 0.00432 | ours 0.00432 | ours - mad = -0.00000
exp =   -17 | value =    76, exp =   -68, mad's 0.00246 | ours 0.00246 | ours - mad = 0.00000
exp =   -17 | value =    14, exp =   -68, mad's 0.00026 | ours 0.00026 | ours - mad = -0.00000
exp =   -17 | value =   115, exp =   -68, mad's 0.00427 | ours 0.00427 | ours - mad = -0.00000
exp =   -17 | value =    42, exp =   -68, mad's 0.00111 | ours 0.00111 | ours - mad = -0.00000
exp =   -17 | value =   135, exp =   -68, mad's 0.00528 | ours 0.00528 | ours - mad = 0.00000
exp =   -17 | value =    88, exp =   -68, mad's 0.00299 | ours 0.00299 | ours - mad = 0.00000
exp =   -17 | value =    94, exp =   -68, mad's 0.00326 | ours 0.00326 | ours - mad = 0.00000
exp =   -17 | value =    32, exp =   -68, mad's 0.00078 | ours 0.00078 | ours - mad = -0.00000
exp =   -17 | value =    30, exp =   -68, mad's 0.00071 | ours 0.00071 | ours - mad = 0.00000
exp =   -17 | value =     7, exp =   -68, mad's 0.00010 | ours 0.00010 | ours - mad = -0.00000
exp =   -17 | value =    10, exp =   -68, mad's 0.00016 | ours 0.00016 | ours - mad = -0.00000
exp =   -17 | value =     3, exp =   -68, mad's 0.00003 | ours 0.00003 | ours - mad = 0.00000
exp =   -17 | value =     5, exp =   -68, mad's 0.00007 | ours 0.00007 | ours - mad = 0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -17 | value =     2, exp =   -68, mad's 0.00002 | ours 0.00002 | ours - mad = -0.00000
exp =   -18 | value =     1, exp =   -74, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -18 | value =     2, exp =   -74, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -72, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -19 | value =     1, exp =   -78, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -74, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -17 | value =     2, exp =   -68, mad's 0.00002 | ours 0.00002 | ours - mad = -0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =   112, exp =   -75, mad's 0.00122 | ours 0.00122 | ours - mad = -0.00000
exp =   -18 | value =    44, exp =   -75, mad's 0.00035 | ours 0.00035 | ours - mad = 0.00000
exp =   -18 | value =   187, exp =   -75, mad's 0.00243 | ours 0.00243 | ours - mad = 0.00000
exp =   -18 | value =    59, exp =   -75, mad's 0.00052 | ours 0.00052 | ours - mad = 0.00000
exp =   -18 | value =   300, exp =   -75, mad's 0.00456 | ours 0.00456 | ours - mad = 0.00000
exp =   -18 | value =   148, exp =   -75, mad's 0.00178 | ours 0.00178 | ours - mad = 0.00000
exp =   -18 | value =   523, exp =   -75, mad's 0.00956 | ours 0.00956 | ours - mad = -0.00000
exp =   -18 | value =   307, exp =   -75, mad's 0.00470 | ours 0.00470 | ours - mad = -0.00000
exp =   -18 | value =  1164, exp =   -75, mad's 0.02777 | ours 0.02777 | ours - mad = 0.00000
exp =   -18 | value =   909, exp =   -75, mad's 0.01997 | ours 0.01997 | ours - mad = 0.00000
exp =   -18 | value =  7459, exp =   -75, mad's 0.33057 | ours 0.33057 | ours - mad = 0.00000
exp =   -18 | value =  6767, exp =   -75, mad's 0.29032 | ours 0.29032 | ours - mad = 0.00000
exp =   -18 | value =  7279, exp =   -75, mad's 0.31998 | ours 0.31998 | ours - mad = 0.00000
exp =   -18 | value =   934, exp =   -75, mad's 0.02071 | ours 0.02071 | ours - mad = 0.00000
exp =   -18 | value =  1160, exp =   -75, mad's 0.02765 | ours 0.02765 | ours - mad = 0.00000
exp =   -18 | value =   405, exp =   -75, mad's 0.00680 | ours 0.00680 | ours - mad = 0.00000
exp =   -18 | value =   514, exp =   -75, mad's 0.00934 | ours 0.00934 | ours - mad = -0.00000
.00000
exp =   -18 | value =   241, exp =   -75, mad's 0.00340 | ours 0.00340 | ours - mad = -0.00000
exp =   -18 | value =   316, exp =   -75, mad's 0.00488 | ours 0.00488 | ours - mad = 0.00000
exp =   -18 | value =   175, exp =   -75, mad's 0.00222 | ours 0.00222 | ours - mad = 0.00000
exp =   -18 | value =   313, exp =   -75, mad's 0.00482 | ours 0.00482 | ours - mad = 0.00000
exp =   -18 | value =   148, exp =   -75, mad's 0.00178 | ours 0.00178 | ours - mad = 0.00000
exp =   -18 | value =   527, exp =   -75, mad's 0.00966 | ours 0.00966 | ours - mad = 0.00000
exp =   -18 | value =    93, exp =   -75, mad's 0.00096 | ours 0.00096 | ours - mad = 0.00000
exp =   -18 | value =   183, exp =   -75, mad's 0.00236 | ours 0.00236 | ours - mad = 0.00000
exp =   -18 | value =    29, exp =   -75, mad's 0.00020 | ours 0.00020 | ours - mad = -0.00000
exp =   -18 | value =    39, exp =   -75, mad's 0.00030 | ours 0.00030 | ours - mad = 0.00000
exp =   -18 | value =    10, exp =   -75, mad's 0.00005 | ours 0.00005 | ours - mad = 0.00000
exp =   -18 | value =    18, exp =   -75, mad's 0.00011 | ours 0.00011 | ours - mad = 0.00000
exp =   -18 | value =     6, exp =   -75, mad's 0.00002 | ours 0.00002 | ours - mad = 0.00000
exp =   -18 | value =     4, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     7, exp =   -75, mad's 0.00003 | ours 0.00003 | ours - mad = 0.00000
exp =   -18 | value =     5, exp =   -75, mad's 0.00002 | ours 0.00002 | ours - mad = 0.00000
exp =   -18 | value =     3, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -75, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -18 | value =     2, exp =   -75, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -75, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -17 | value =    58, exp =   -68, mad's 0.00171 | ours 0.00171 | ours - mad = 0.00000
exp =   -17 | value =    73, exp =   -68, mad's 0.00233 | ours 0.00233 | ours - mad = -0.00000
exp =   -17 | value =    52, exp =   -68, mad's 0.00148 | ours 0.00148 | ours - mad = -0.00000
exp =   -17 | value =   102, exp =   -68, mad's 0.00364 | ours 0.00364 | ours - mad = -0.00000
exp =   -17 | value =    56, exp =   -68, mad's 0.00163 | ours 0.00163 | ours - mad = -0.00000
exp =   -17 | value =   159, exp =   -68, mad's 0.00657 | ours 0.00657 | ours - mad = -0.00000
exp =   -17 | value =    81, exp =   -68, mad's 0.00267 | ours 0.00267 | ours - mad = -0.00000
exp =   -17 | value =   299, exp =   -68, mad's 0.01525 | ours 0.01525 | ours - mad = 0.00000
exp =   -17 | value =   174, exp =   -68, mad's 0.00741 | ours 0.00741 | ours - mad = 0.00000
exp =   -17 | value =   891, exp =   -68, mad's 0.06541 | ours 0.06541 | ours - mad = 0.00000
exp =   -17 | value =  1146, exp =   -68, mad's 0.09150 | ours 0.09150 | ours - mad = 0.00000
exp =   -17 | value =  6796, exp =   -68, mad's 0.98211 | ours 0.98211 | ours - mad = -0.00000
exp =   -17 | value =  1112, exp =   -68, mad's 0.08789 | ours 0.08789 | ours - mad = -0.00000
exp =   -17 | value =   877, exp =   -68, mad's 0.06405 | ours 0.06405 | ours - mad = 0.00000
exp =   -17 | value =   140, exp =   -68, mad's 0.00555 | ours 0.00555 | ours - mad = -0.00000
exp =   -17 | value =   277, exp =   -68, mad's 0.01378 | ours 0.01378 | ours - mad = 0.00000
exp =   -17 | value =    29, exp =   -68, mad's 0.00068 | ours 0.00068 | ours - mad = 0.00000
exp =   -17 | value =   120, exp =   -68, mad's 0.00452 | ours 0.00452 | ours - mad = -0.00000
exp =   -17 | value =    79, exp =   -68, mad's 0.00259 | ours 0.00259 | ours - mad = -0.00000
exp =   -17 | value =    21, exp =   -68, mad's 0.00044 | ours 0.00044 | ours - mad = -0.00000
exp =   -17 | value =   117, exp =   -68, mad's 0.00437 | ours 0.00437 | ours - mad = 0.00000
exp =   -17 | value =    36, exp =   -68, mad's 0.00091 | ours 0.00091 | ours - mad = 0.00000
exp =   -17 | value =   137, exp =   -68, mad's 0.00539 | ours 0.00539 | ours - mad = -0.00000
 =   -68, mad's 0.00263 | ours 0.00263 | ours - mad = 0.00000
exp =   -17 | value =    95, exp =   -68, mad's 0.00331 | ours 0.00331 | ours - mad = 0.00000
exp =   -17 | value =    29, exp =   -68, mad's 0.00068 | ours 0.00068 | ours - mad = 0.00000
exp =   -17 | value =    30, exp =   -68, mad's 0.00071 | ours 0.00071 | ours - mad = 0.00000
exp =   -17 | value =     6, exp =   -68, mad's 0.00008 | ours 0.00008 | ours - mad = -0.00000
exp =   -17 | value =    10, exp =   -68, mad's 0.00016 | ours 0.00016 | ours - mad = -0.00000
exp =   -17 | value =     3, exp =   -68, mad's 0.00003 | ours 0.00003 | ours - mad = 0.00000
exp =   -17 | value =     5, exp =   -68, mad's 0.00007 | ours 0.00007 | ours - mad = 0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -17 | value =     2, exp =   -68, mad's 0.00002 | ours 0.00002 | ours - mad = -0.00000
exp =   -19 | value =     2, exp =   -76, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -19 | value =     3, exp =   -76, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -19 | value =     1, exp =   -76, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -19 | value =     1, exp =   -76, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -18 | value =     1, exp =   -72, mad's 0.00000 | ours 0.00000 | ours - mad = 0.00000
exp =   -17 | value =     1, exp =   -68, mad's 0.00001 | ours 0.00001 | ours - mad = 0.00000
exp =   -18 | value =   116, exp =   -75, mad's 0.00128 | ours 0.00128 | ours - mad = 0.00000
exp =   -18 | value =    52, exp =   -75, mad's 0.00044 | ours 0.00044 | ours - mad = 0.00000
exp =   -18 | value =   190, exp =   -75, mad's 0.00248 | ours 0.00248 | ours - mad = 0.00000
exp =   -18 | value =    46, exp =   -75, mad's 0.00037 | ours 0.00037 | ours - mad = 0.00000
exp =   -18 | value =   303, exp =   -75, mad's 0.00462 | ours 0.00462 | ours - mad = 0.00000
exp =   -18 | value =   132, exp =   -75, mad's 0.00152 | ours 0.00152 | ours - mad = 0.00000
exp =   -18 | value =   527, exp =   -75, mad's 0.00966 | ours 0.00966 | ours - mad = 0.00000
exp =   -18 | value =   278, exp =   -75, mad's 0.00412 | ours 0.00412 | ours - mad = 0.00000
exp =   -18 | value =  1173, exp =   -75, mad's 0.02806 | ours 0.02806 | ours - mad = 0.00000
exp =   -18 | value =   821, exp =   -75, mad's 0.01744 | ours 0.01744 | ours - mad = 0.00000
exp =   -18 | value =  7519, exp =   -75, mad's 0.33412 | ours 0.33412 | ours - mad = 0.00000
exp =   -18 | value =  6095, exp =   -75, mad's 0.25253 | ours 0.25253 | ours - mad = 0.00000
exp =   -18 | value =  7337, exp =   -75, mad's 0.32338 | ours 0.32338 | ours - mad = 0.00000
exp =   -18 | value =   849, exp =   -75, mad's 0.01823 | ours 0.01823 | ours - mad = 0.00000
exp =   -18 | value =  1167, exp =   -75, mad's 0.02787 | ours 0.02787 | ours - mad = 0.00000
exp =   -18 | value =   381, exp =   -75, mad's 0.00626 | ours 0.00626 | ours - mad = 0.00000
exp =   -18 | value =   513, exp =   -75, mad's 0.00931 | ours 0.00931 | ours - mad = 0.00000
exp =   -18 | value =   343, exp =   -75, mad's 0.00545 | ours 0.00545 | ours - mad = 0.00000
exp =   -18 | value =   236, exp =   -75, mad's 0.00331 | ours 0.00331 | ours - mad = 0.00000
exp =   -18 | value =   315, exp =   -75, mad's 0.00486 | ours 0.00486 | ours - mad = 0.00000
exp =   -18 | value =   165, exp =   -75, mad's 0.00205 | ours 0.00205 | ours - mad = 0.00000
exp =   -18 | value =   315, exp =   -75, mad's 0.00486 | ours 0.00486 | ours - mad = 0.00000
exp =   -18 | value =   135, exp =   -75, mad's 0.00157 | ours 0.00157 | ours - mad = 0.00000
